timestamp,base_data_name,model_name,adaptation_method,selection_method,batch_size,seed,lr,n_train_steps,corruption_type,severity,shift_type,latta_anchor_weight,latta_noise_scale,cross_entropy,accuracy_top1
3/20/2026 19:53,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.642761972,80.3
3/20/2026 19:57,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.945700055,71.69
3/20/2026 20:00,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,frost,1,synthetic,NA,NA,0.7834418,76.41
3/20/2026 20:04,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,contrast,1,synthetic,NA,NA,0.637719228,80.22
3/20/2026 20:07,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.694721365,78.7
3/20/2026 20:10,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.979245717,70.97
3/20/2026 20:13,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.799744737,75.28
3/20/2026 20:15,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,frost,1,synthetic,NA,NA,0.628722913,80.1
3/20/2026 20:17,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,contrast,1,synthetic,NA,NA,0.494493193,84.78
3/20/2026 20:20,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.557296168,82.85
3/20/2026 20:22,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.825787009,75.11
3/20/2026 20:24,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.692537295,78.18
3/20/2026 20:26,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,frost,1,synthetic,NA,NA,0.524934315,82.68
3/20/2026 20:28,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,contrast,1,synthetic,NA,NA,0.402747288,86.82
3/20/2026 20:29,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.46374059,85.19
3/20/2026 20:31,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.729061495,77.46
3/20/2026 20:32,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.644422027,79.32
3/20/2026 20:34,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,1,synthetic,NA,NA,0.47346393,84.19
3/20/2026 20:35,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,1,synthetic,NA,NA,0.358065888,88.2
3/20/2026 20:36,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.415717795,86.7
3/20/2026 20:38,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.682442722,78.93
3/21/2026 14:57,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.78860099,77.13
3/21/2026 15:04,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,frost,1,synthetic,NA,NA,0.691494708,79.58
3/21/2026 15:13,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,contrast,1,synthetic,NA,NA,0.578673353,82.76
3/21/2026 15:21,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.647467757,80.94
3/21/2026 15:29,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.847941377,75.85
3/21/2026 15:34,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.656104622,79.69
3/21/2026 15:37,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,frost,1,synthetic,NA,NA,0.54187994,83.05
3/21/2026 15:39,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,contrast,1,synthetic,NA,NA,0.438078696,86.52
3/21/2026 15:41,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.502552759,84.66
3/21/2026 15:43,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.715489953,78.57
3/21/2026 15:45,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.600902878,80.87
3/21/2026 15:46,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,frost,1,synthetic,NA,NA,0.466709878,84.55
3/21/2026 15:48,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,contrast,1,synthetic,NA,NA,0.364583433,87.96
3/21/2026 15:50,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.428662927,86.23
3/21/2026 15:52,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.657536368,79.8
3/21/2026 15:53,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,1,synthetic,NA,NA,0.588217351,81.16
3/21/2026 15:55,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,1,synthetic,NA,NA,0.443178881,85.17
3/21/2026 15:56,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,1,synthetic,NA,NA,0.337726816,88.75
3/21/2026 15:58,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,1,synthetic,NA,NA,0.39768396,87.33
3/21/2026 15:59,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,1,synthetic,NA,NA,0.642829726,80.25
3/21/2026 16:11,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,gaussian_noise,5,synthetic,NA,NA,1.372228174,63.65
3/21/2026 16:14,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,frost,5,synthetic,NA,NA,1.084832603,70.68
3/21/2026 16:17,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,contrast,5,synthetic,NA,NA,0.786851148,78
3/21/2026 16:20,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,motion_blur,5,synthetic,NA,NA,0.868028044,75.55
3/21/2026 16:22,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,jpeg_compression,5,synthetic,NA,NA,1.291424614,66.07
3/21/2026 16:24,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,gaussian_noise,5,synthetic,NA,NA,1.265362019,65.31
3/21/2026 16:26,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,frost,5,synthetic,NA,NA,0.933994263,73.7
3/21/2026 16:28,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,contrast,5,synthetic,NA,NA,0.643278712,80.97
3/21/2026 16:30,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,motion_blur,5,synthetic,NA,NA,0.727785187,78.72
